,main_category,category,year,usd_pledged_real,pledged_minmax,x,y,success_rank
23,Art,Conceptual Art,2017,125729.57999999999,5.0593701674762706,11.61894550348882,11.100370853019182,11.0
24,Art,Digital Art,2009,10459.3,5.00481048873126,19.148569382956506,9.921200942936522,11.0
25,Art,Digital Art,2010,66148.22,5.031169144100681,4.990190180314224,19.43131442973849,11.0
26,Art,Digital Art,2011,106090.41,5.050074564082069,11.25930366178235,15.599474219063016,11.0
27,Art,Digital Art,2012,372141.80000000005,5.176001892167536,17.766666029365304,13.741234236739624,11.0
28,Art,Digital Art,2013,432762.13999999996,5.204694685104391,13.136690440136132,13.730163472480381,11.0
29,Art,Digital Art,2014,318070.64999999997,5.150408958990195,6.874791069208179,4.616030700395346,11.0
30,Art,Digital Art,2015,675285.6300000002,5.31948579780507,2.5554132285601097,11.610958929374137,11.0
31,Art,Digital Art,2016,199360.48,5.094221113007991,18.855744893222585,4.872846055067489,11.0
32,Art,Digital Art,2017,350204.44000000024,5.165618510483084,10.007870951021701,15.884243441654824,11.0
33,Art,Illustration,2009,19820.0,5.009241091179943,19.93019747286224,11.781414706429853,11.0
34,Art,Illustration,2010,160130.99999999997,5.075653032613514,3.6905356717825715,5.525555244383588,11.0
35,Art,Illustration,2011,333473.06999999995,5.157699225718928,16.431880792713216,8.371732060092588,11.0
36,Art,Illustration,2012,773275.21,5.365866183149485,16.454184313232684,19.571465687179124,11.0
37,Art,Illustration,2013,917904.8799999998,5.43432223558726,18.479525427455165,17.62053613899218,11.0
38,Art,Illustration,2014,1307694.5999999999,5.618817336157049,1.3388520123277532,10.447327507957786,11.0
39,Art,Illustration,2015,1627732.1499999992,5.7702973699900575,8.071663989591261,6.1758286085798755,11.0
40,Art,Illustration,2016,2146972.7800000003,6.016064118922715,1.9817108738475175,5.2599309405465515,11.0
41,Art,Illustration,2017,3385845.2399999984,6.6024466923288125,15.288661837867314,11.019732151854582,11.0
42,Art,Installations,2011,121365.0,5.057304326370854,7.738192982640992,3.016465029989312,11.0
43,Art,Installations,2012,5852.0,5.0026297635011145,19.230599158015185,11.555283490295466,11.0
44,Art,Installations,2013,1746.0,5.000686313368721,8.121751256446988,10.687380768316675,11.0
45,Art,Installations,2014,506684.36000000004,5.23968351809168,15.71312356813251,9.798411012368483,11.0
46,Art,Installations,2015,576752.8600000001,5.272848310006341,17.48798483389393,16.05179584724509,11.0
47,Art,Installations,2016,643557.85,5.30446841878862,5.539984741991027,8.160354895400587,11.0
48,Art,Installations,2017,327571.63000000006,5.154905958707405,11.57951585995422,16.394334334222417,11.0
49,Art,Mixed Media,2010,14528.37,5.0067364591721315,19.19045142622907,5.631901829442345,11.0
50,Art,Mixed Media,2011,737387.36,5.348879761611781,11.011437633558824,15.699398683080778,11.0
51,Art,Mixed Media,2012,1150449.5800000003,5.54439019174955,7.834448539496425,9.814290869827449,11.0
52,Art,Mixed Media,2013,863039.7900000002,5.408353515074773,6.076806815121486,9.205922220898241,11.0
53,Art,Mixed Media,2014,2280250.0199999986,6.079146844135335,15.942924158530001,8.209520112114248,11.0
54,Art,Mixed Media,2015,954062.7400000003,5.451436458140611,4.662202531121167,4.553831996763356,11.0
55,Art,Mixed Media,2016,561375.6700000002,5.265569985130225,12.47403217661558,7.532835952355635,11.0
56,Art,Mixed Media,2017,470843.54000000004,5.2227193567731005,11.555382155846935,1.3652007791085115,11.0
57,Art,Painting,2009,47479.29,5.02233277428087,11.516135686134739,8.562469746659907,11.0
58,Art,Painting,2010,244794.93,5.115726127101444,3.4602327998971325,12.088609775578623,11.0
59,Art,Painting,2011,419714.2899999999,5.198518882422961,13.51273758593618,4.236286937110878,11.0
60,Art,Painting,2012,848938.6,5.40167914596313,18.414055292372474,7.726401723967947,11.0
61,Art,Painting,2013,1207453.0899999996,5.571371068285445,7.058700898616149,5.737388546926783,11.0
62,Art,Painting,2014,1044595.9500000002,5.494287597682864,7.3093906103682045,3.639786156900639,11.0
63,Art,Painting,2015,798748.6999999997,5.377923284346031,18.271774455333883,19.94731130549981,11.0
64,Art,Painting,2016,795497.4700000001,5.3763844135779015,11.98855866391679,19.460566656021445,11.0
65,Art,Painting,2017,826756.5499999993,5.391179947714408,6.178976545982961,15.151026956581978,11.0
66,Art,Performance Art,2009,60256.37,5.028380416223783,1.1855037060520646,6.860603885712722,11.0
67,Art,Performance Art,2010,177132.47999999998,5.083700165725273,15.312119527311143,19.35654674126744,11.0
68,Art,Performance Art,2011,492644.74999999994,5.233038295998828,7.612075972296948,4.968918735048109,11.0
69,Art,Performance Art,2012,998758.4999999994,5.472591835804862,9.87601918092585,8.182339012353626,11.0
70,Art,Performance Art,2013,968366.3299999998,5.458206627132135,6.177556708473043,1.5516890710887725,11.0
71,Art,Performance Art,2014,708177.0799999998,5.3350539645993,13.028937861510835,19.807985131511426,11.0
72,Art,Performance Art,2015,665445.0800000001,5.314828072963297,14.850705197211436,3.9199938536394785,11.0
73,Art,Performance Art,2016,489247.26999999996,5.23143020224437,6.885973661418635,17.796127105477442,11.0
74,Art,Performance Art,2017,425427.13999999996,5.201222886097789,2.4255665482260755,16.287302922272556,11.0
75,Art,Public Art,2009,7530.0,5.003423993730573,19.74902003698695,15.441097784447258,11.0
76,Art,Public Art,2010,6025.0,5.002711647785797,18.29078127602645,17.957546769001585,11.0
77,Art,Public Art,2011,1154931.5999999999,5.546511619504638,1.3925663813955262,19.17167390564746,11.0
78,Art,Public Art,2012,2190684.4200000004,6.036753693337019,11.719511411933045,10.604408572376613,11.0
79,Art,Public Art,2013,2710041.75,6.2825756786628695,14.033968252163023,14.221500651244453,11.0
80,Art,Public Art,2014,2380384.149999999,6.126542286952088,8.657242225206538,10.299685480714226,11.0
81,Art,Public Art,2015,1849421.2200000007,5.875227144086905,14.901168980279976,7.707041887964097,11.0
82,Art,Public Art,2016,1404465.7,5.664620991078347,19.236491282232308,8.105840812239972,11.0
83,Art,Public Art,2017,2678489.58,6.267641419295164,12.212784689013862,17.39585879243649,11.0
84,Art,Sculpture,2009,63635.16,5.029979663635578,8.439902823287571,17.100724285329523,11.0
85,Art,Sculpture,2010,206064.74999999997,5.097394375165589,4.71731496537139,6.754829041190533,11.0
86,Art,Sculpture,2011,684964.0299999999,5.324066773879439,5.776950808294674,8.939688025359036,11.0
87,Art,Sculpture,2012,852016.1799999999,5.403135824788861,3.8652282122514294,10.788786711477933,11.0
88,Art,Sculpture,2013,850065.3400000001,5.402212454049388,3.0977478939307113,8.54007827764309,11.0
89,Art,Sculpture,2014,1066019.97,5.504428005502006,5.03540459241218,4.361608423168496,11.0
90,Art,Sculpture,2015,792662.0800000002,5.37504236801753,16.99846148857639,11.893853820117792,11.0
91,Art,Sculpture,2016,2982968.8400000003,6.4117574100789,11.202581314722588,1.2011238137230762,11.0
92,Art,Sculpture,2017,1053156.02,5.498339246288513,16.293779722635215,19.951004279257802,11.0
93,Art,Textiles,2010,1075.0,5.000368715940851,18.483529478271706,6.356567141662862,11.0
94,Art,Textiles,2012,17854.62,5.008310838374,16.404909014754484,13.663989583357354,11.0
95,Art,Textiles,2013,2436.0,5.00101290386832,1.939415731039281,10.23481604385136,11.0
96,Art,Textiles,2014,100835.81000000001,5.047587459097735,18.593222304887725,14.811339927719075,11.0
97,Art,Textiles,2015,123856.70999999999,5.058483701463252,2.763052144164459,17.010717900167986,11.0
98,Art,Textiles,2016,131142.18,5.061932056951817,15.648349530435112,2.568611747450612,11.0
99,Art,Textiles,2017,190746.92999999996,5.090144151272024,16.939927173854993,3.6881376143111027,11.0
100,Art,Video Art,2010,2822.0,5.0011956052202695,13.491576008087968,18.95672678358678,11.0
101,Art,Video Art,2012,57884.99,5.0272579956745975,8.66997096780565,17.948265918958505,11.0
